platform,store_id,product_id,canonical_asin,attached_product_ids,product_name,product_url,review_id,review_type,author,title,content,rating,helpful_votes,verified,published_at,collected_at,variant,review_country,tags,size_verdict,theme_ids,ontology_version,analysis_version
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,RDZQOCCZ1H19C,review,T-鈴木,Mサイズ,靴サイズ26.5センチです。今回はMサイズ靴下を履いていますが、サイズ感はピッタリ、履くときもとてもスムースに履けます。とても感じの良い靴下です。オススメ出来ます,,,,2024-10-28T00:00:00Z,2026-08-11T12:47:36Z,size=6-9; color=3black,Japan,,,,unsup_v1,v1
amazon,,B0CZ6HHY2J,B0CZ6HHY2J,B0CZ6HHY2J,"CLOSEMATE Mens Ultra-Low No Show Socks 6 Pairs | Low-cut invisible socks with breathable mesh, soft stretch cotton, non-slip grips and a stay put fit for loafers",https://www.amazon.com/dp/B0GTPVHXM2,RE1HQBUOB7LJX,review,Alessandro,Ottimo rapporto qualità prezzo,Ottimo rapporto qualità prezzo. Forse sul tallone un po’ si vede se la scarpa non è perfettamente sagomata,,,t,2024-08-22T00:00:00Z,2026-09-03T11:03:53Z,size=6-9; color=2black2white2grey,Italy,,,,unsup_v1,v1
amazon,,B0H2DKHXHW,B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",https://www.amazon.com/dp/B0GGGYD4BS,RE2UPRJVXBCXD,review,Celeste,Socks,My husbands loves the cushion in these sock.,5.00,,,2026-05-04T00:00:00Z,2026-08-11T11:45:19Z,size=9.5-12; color=6black; number_of_items=6,the United States,,,0,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RE2W7X97HW4DU,review,L. Grant,Athletic socks,"Nice socks. Reinforced heels and toes, stretchy, but also fit according to the size recommendation. Comfortable and I expect will wear pretty well.",4.00,,,2024-08-30T00:00:00Z,2026-08-11T01:44:28Z,size=9-12; color=3black3white,the United States,comfortable; fit; wear,,0;1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,RE2WIBYVY47BC,review,Amazon Customer,Immediately came apart,"These socks at first seem pretty in line with the type of white socks of this style you can get on Amazon, but unfortunately are the worst I've ordered over the years. As you can see in the attached photo, some have already started falling apart.",2.00,1,t,2025-01-27T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,,,,unsup_v1,v1
amazon,,B08KT4XC6B,B08KT4XC6B,B08KT4XC6B,"CLOSEMATE Men's Athletic Crew Socks Cushioned Cotton 6 Pairs | Crew Socks with Breathable Moisture Wicking Comfort for Running, Hiking, Boots, Work & Daily Wear",https://www.amazon.com/dp/B08F3DPX69,RE3H5FJQU4WUQ,review,Karl,Seem ok,The are comfortable and seem ok. Dont know how long they will last. I am buying another pack.,,,t,2022-01-19T00:00:00Z,2026-08-11T01:44:28Z,size=6-9; color=6black,Canada,comfortable,,0;2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,RE49ZTRDJR5OK,review,Eduardo Arturo Martinez Guzman,Buena calidad,👍🏼,5.00,,t,2026-04-24T00:00:00Z,2026-08-11T01:44:34Z,size=6-9; color=6 Black,the United States,,,,unsup_v1,v1
amazon,,B0H2DKHXHW,B0H2DKHXHW,B0H2DKHXHW,"CLOSEMATE Mens Running Socks Cushioned Ankle Socks Low Cut Athletic 6 Pairs | Running socks with terry cushioning, breathable, arch support & heel tab for golf,gym & daily wear",https://www.amazon.com/dp/B0GGGYD4BS,RE5AGYZETGJN3,review,Antonio,Confortevoli,"Questi calzini da corsa puntano tutto su comfort e praticità per l’uso quotidiano, risultando una scelta equilibrata tra sport e vita di tutti i giorni. Il tessuto in cotone (circa 85%) offre una sensazione morbida e naturale sulla pelle, mantenendo una buona traspirabilità durante allenamenti o lunghe giornate. Il supporto dell’arco plantare e la leggera compressione aiutano a mantenere il calzino stabile, evitando che si sposti durante la corsa o in palestra, mentre l’imbottitura nelle zone di impatto contribuisce a ridurre fastidi e vibrazioni. Il grip antiscivolo è un dettaglio interessante: migliora la stabilità dentro la scarpa, soprattutto nei movimenti più dinamici, anche se non raggiunge il livello dei calzini tecnici professionali. Nel complesso sono comodi, versatili e convenienti, ideali per running leggero, palestra o lavoro quotidiano. Qualche limite resta sulla durata e sulla gestione del sudore nelle attività più intense, dove materiali più tecnici performano meglio. Ottima soluzione “tuttofare”: non specialistici, ma affidabili e confortevoli.",,,,2026-03-22T00:00:00Z,2026-08-11T11:45:19Z,size=7-9.5; color=4white2black; number_of_items=6,Italy,,,,unsup_v1,v1
amazon,,B0D9XYQJKV,B0D9XYQJKV,B0D9XYQJKV,CLOSEMATE Mens Soccer Grip Socks Anti Slip Silicone Pads Cushioned Breathable for Football Training 3 Pairs,https://www.amazon.com/dp/B0D9XFSX5Z,RE5NMELIXWWRX,review,bettnott,Not for us,"I ordered these for a different purpose, other than sports. I wanted some non-slip socks that come up higher & had cotton for my elderly husband. These socks are very well made, but were too tight for him. They are more like compression socks. He has a very thin & narrow foot & the foot portion fit fine for him. The upper sock was too tight for his thin legs. I rated them highly because they are well made & I did not order them for the intended purpose. I am sure they would be fine for others wanting compression.",5.00,,,2024-09-20T00:00:00Z,2026-08-12T04:39:24Z,,the United States,fit,偏小,1,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,RE5RNXQVE066V,review,Augschpurger,"Gemütlich, rutschfest, kein Schwitzen","Für diesen Preis sind die Sneakersocken unschlagbar. Sie rutschen nicht dank eines kleinen Gummistreifens. Sie sitzen gut am Fuß und entsprechen meiner Schuhgröße (43). Sie sind weder zu warm, noch zu kalt, weil sie oben auf dem Spann dünner sind. Super!",,,,2021-09-19T00:00:00Z,2026-08-11T03:09:08Z,,Germany,,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,RE6FGW6KUSL7U,review,Franky,Not white,"Good quality. But not white, off white. Almost cream.",3.00,,t,2021-07-09T00:00:00Z,2026-08-26T15:46:40Z,size=7-10; color=6white,the United States,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,RE6QMV9IP716A,review,Jackie B,They aren't white...,"These sock are not White, they are a cream color. I have another set and wanted more. When I opened the package I knew they are not white yet a cream color... take a look at the photo. So irritating. Advertise them as cream not white. Off to return them. I can't speak to the comfort or fit since the color wasn't right, so I didn't even open the socks.",1.00,,t,2021-07-03T00:00:00Z,2026-08-26T15:46:40Z,size=9-12; color=6white,the United States,fit,,1;3;7,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,RE74JVW9XGQVU,review,Amazon Customer,Run small in size. Order larger.,Well made socks - but on the small size. I tried 7-12 size for my 12 feet - really too small and tight. Ordered more in 12-14 and they fit better. Still fit kinda tight and they are not as padded as I hoped. If you're looking for a snug fit and arch support they're great but for extra padding - not enough. I still like them though.,4.00,1,t,2025-09-05T00:00:00Z,2026-08-10T11:37:45Z,,the United States,tight; fit; size; small; run; feet,偏小,1;2;3,unsup_v1,v1
amazon,,B0DRFBVJ2H,B0DRFBVJ2H,B0DRFBVJ2H,CLOSEMATE Womens Comfortable Seamless Bras No Underwire V Neck Buttery Soft Push Up Wireless Bralettes for Tshirt,https://www.amazon.com/dp/B0DK79CPXL,RE76R32TCC8E9,review,roberta s.,bello ma non balla,che la coppa e piccolissima,,,t,2025-08-21T00:00:00Z,2026-08-12T04:39:32Z,,Italy,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0CF53N193,B0CF53N193,B0CF53N193,"CLOSEMATE Mens Ankle Athletic Socks Cushioned Anti-Blister Low cut 6 pairs | Soft combed cotton socks, padded soles & arch support for running daily wear",https://www.amazon.com/dp/B09W34TYZ5,RE7C2ZDRRGXI3,review,clintasaurus,Ankle socks,"Good ankle socks that are; Well padded. Comfortable & stretchable. Good fit for size 10 foot, but not for too much larger.",5.00,,t,2025-03-02T00:00:00Z,2026-08-11T23:35:35Z,size=9-12; color=6 White,the United States,comfortable; fit; size,准确,0;2,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0GGR52N97,B0GGR52N97,B0GGR52N97,"CLOSEMATE Men's No Show Socks Cotton Non Slip Heel Grip Low Cut 6 Pairs | Invisible design with mesh knit, seamless toe comfort for sneakers, casual shoes & daily wear",https://www.amazon.com/dp/B08DCY95YP,RE80DWEYGCTM9,review,Jacob M.,"Affordable, reliable, convenient and comfortable",I’ve had for a few months and I love them. My wife try’s to steal them from me lol,5.00,,t,2025-11-30T00:00:00Z,2026-08-11T03:09:02Z,size=9-12; color=6black,the United States,comfortable,,2,unsup_v1,v1
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,RE9WR3O2TFXBB,review,Steve,Comfortable socks,"These are nice comfortable socks. I wear a men’s size 9, and the size large fits, but since I’m at the very low end of the sizing, they are not that tight. They are a light to mid-weight sock that I think would be great for year-round use here in Colorado. I’m giving them 4 stars because I did notice a little bit of pilling after a couple of washes, but nothing too bad. Overall, I think they are nice, would recommend.",4.00,,,2024-11-18T00:00:00Z,2026-08-11T12:47:36Z,size=9-12; color=3lightgrey,the United States,comfortable; comfortable socks; wear,,0,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,RE9YTWJPMZ0PA,review,Georgy16,Need more of these socks!,nice and thick - comfortable!,5.00,,t,2025-09-01T00:00:00Z,2026-08-11T01:59:11Z,size=7-9; color=7white,the United States,comfortable,,1,unsup_v1,v1
amazon,,B0CBTY2V7Q,B0CBTY2V7Q,B0CBTY2V7Q,"CLOSEMATE 6 Pairs Mens Athletic Ankle Socks Cushioned Running Quarter Socks | Cotton socks with breathable mesh, terry cushion & secure fit for sports, sneakers& daily wear",https://www.amazon.com/dp/B0CBMKG56H,REABCC1SXZ9XH,review,J.J.,Shrinks,"These socks aren't quite as expected based off half of the reviews I see. They do appear to be made of decent quality materials, they fit okay and seem comfortable. Now my main issue I have with these socks is they shrink a little after washing and you can't dry them in a dryer and need to hang them. Also my threads near top and toe area is unraveling on a couple pairs of the socks. If these socks are this sensitive they aren't very useful to me on a day to day. Overall I'm not very happy with these never had such delicate socks before.",3.00,2,,2024-08-19T00:00:00Z,2026-08-10T11:37:45Z,,the United States,quality; fit,,0;2,unsup_v1,v1
amazon,,B0DHV87RK4,B0DHV87RK4,B0DHV87RK4,"CLOSEMATE Mens Winter Thermal Crew Socks | Thick Merino wool socks with cushioned comfort, moisture wicking & arch support for hiking, outdoor, work & winter,3 Pairs",https://www.amazon.com/dp/B0DG91Q1HS,REABEWQHLSB49,review,Amazon カスタマー,糸くずが入ってました。,こちらは、履き心地はとても良かったです。 厚めで良い感じです。３足入りです。パッケージに、入って来ました。 しかし、糸くずが入ってたのが残念です。 あと、今のところ大丈夫ですが、長い時間履いて居るときに、ボロボロにならないか不安です。 以前このメーカーの違うシリーズで、３回目からボロボロになっていきました。,,,,2024-10-29T00:00:00Z,2026-08-11T12:47:36Z,size=6-9; color=1black 1darkgrey 1lightgrey,Japan,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0FPD14PCW,B0FPD14PCW,B0FPD14PCW,"CLOSEMATE Womens Scrunch Crew Socks Retro 3 Pairs | Breathable cotton & cushioned terry sole, with adjustable elastic cuff keeps style secure for sneakers, boots & daily wear",https://www.amazon.com/dp/B0FPCZLMVV,REBTPMFWATK2V,review,Bunshee,Tissu ??,"Tissu de mauvaise qualité, ça fait plastique... Mais... C'est chaussettes sont chaudes et sont plutôt jolies. Le lavage et séchage en machine n'altère pas le tissu.",,,,2025-11-02T00:00:00Z,2026-08-11T01:45:05Z,color=3black,France,,,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,RECDIC9HT71PZ,review,Ellen E. Thompson,Nice quality for the price,Nice quality mens socks. They come in a box which was unnecessary for me but would make it easy to wrap them if they were a gift.,5.00,,t,2025-12-09T00:00:00Z,2026-09-03T10:36:34Z,size=9-12; color=6black; number_of_items=6,the United States,quality; nice quality,,1,unsup_v1,v1
amazon,,B0D7BPX9XY,B0D7BPX9XY,B0D7BPX9XY,"CLOSEMATE Athletic Ankle Socks Men&Women 6 Pairs | Low cut cotton cushioned socks with breathable non slip design for running, gym, training, sneakers & everyday wear",https://www.amazon.com/dp/B0D7BPX9XY,RECNJF2FFT0SA,review,G. Scott Arnold,Very comfortable,"Very comfortable. Nice cotton feel, and lightweight. They're the perfect ankle height. Good price.",5.00,,t,2026-07-03T00:00:00Z,2026-08-07T10:54:32Z,,,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8NJ9JK,B08K8NJ9JK,B08K8NJ9JK,CLOSEMATE Mens No Show Socks Thin Cotton Non Slip High Elasticity 6 Pairs,https://www.amazon.com/dp/B07VC34JNK,REDF9426T28B7,review,Michael,Sock,A wee bit small,3.00,,t,2024-08-06T00:00:00Z,2026-08-26T15:46:40Z,size=5-7; color=6white,the United States,small,,1;3,unsup_v1,v1
amazon,,B0GHX72RR4,B0GHX72RR4,B0GHX72RR4,"CLOSEMATE Mens Athletic Ankle Socks | Cushioned Breathable Socks with Arch Support,Low Cut Tab for Sneakers,Running,Gym Training,Walking and Casual Shoes",https://www.amazon.com/dp/B0GHXBJMMX,REDTIH0UZCPCE,review,MANU,"Buena calidad y comodidad para running, pero precio alto para una marca desconocida","He recibido este pack de 6 pares de calcetines tobilleros CLOSEMATTE a través de Amazon Vine para probarlos y dar mi opinión sincera. Los he usado durante varias sesiones de running y entrenamiento en los últimos días (talla 43-46, color negro). Calidad y acabado: Son muy buenos en este aspecto. Están bien confeccionados, con costuras planas que no molestan, acolchado decente en la planta y talón (reduce impactos y previene ampollas), y un tejido suave de algodón que se siente cómodo desde el primer uso. La elasticidad es adecuada, no aprietan ni se bajan durante la carrera, y el diseño antideslizante en la zona del pie funciona bien (no se mueven dentro del zapato). Transpiran razonablemente y no retienen tanto sudor como calcetines baratos. Función principal: Cumplen perfectamente como calcetines deportivos para running o gym: acolchados donde hace falta, tobilleros que protegen sin subir demasiado, y evitan rozaduras/ampollas en salidas medias-largas. No he tenido problemas de irritación ni deslizamientos, y se lavan bien sin perder forma ni color (ya los he metido en lavadora varias veces). Lo negativo principal: El precio de 23,99 € por 6 pares me parece demasiado elevado para una marca poco conocida como CLOSEMATTE (no es Under Armour ni similar). He comprado packs parecidos de Under Armour (tobilleros acolchados, 6 pares, con buena transpirabilidad y soporte) por menos dinero, y ofrecen materiales técnicos algo más avanzados (mejor gestión de humedad, durabilidad extra). Aquí pagas más por lo mismo o ligeramente inferior en prestaciones premium. Pros: Buen acolchado y comodidad inmediata No se bajan ni generan ampollas Tejido suave, transpirable y lavado fácil Pack de 6 pares práctico y en negro discreto Buena sujeción antideslizante Contras: Precio elevado (23,99 €) comparado con marcas establecidas que cuestan menos por packs similares (compré pack de 3 pares Under Armour por 5 euros hace unas semanas). No destacan en nada ""premium"" (no hay tecnologías especiales como compresión extra o tejidos ultra transpirables) En resumen, son calcetines sólidos y fiables para uso deportivo diario, con calidad por encima de la media de marcas genéricas, pero no justifican el precio actual si buscas valor por dinero. Si los pillas en oferta o descuento, subirían mucho la nota. Buenos, pero overpriced.",,,,2026-03-09T00:00:00Z,2026-08-31T20:17:10Z,size=9.5-12; color=6black; number_of_items=6,Spain,,,,unsup_v1,v1
amazon,,B0D9YB29BY,B0D9YB29BY,B0D9YB29BY,"CLOSEMATE Mens Dress Crew Socks 6 Pairs | Soft breathable cotton stretch in classic solid colors for suits, office wear and leather shoes and thoughtful gifting",https://www.amazon.com/dp/B0D9W7MW95,REDV4WNYD425V,review,Javier,Comodidad,"Muy buenos calcetines, y muy cómodos",,,t,2026-04-19T00:00:00Z,2026-09-03T10:36:34Z,size=6-9; color=6black; number_of_items=6,Spain,,,,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B08K8BLQZJ,B08K8BLQZJ,B08K8BLQZJ,CLOSEMATE 7 Pairs Ankle Athletic Running Socks for Men Women - Comfortable Cotton Cushioned and Anti-Blister,https://www.amazon.com/dp/B081QD3SRJ,REEFJUOZVXA2J,review,Ken,Good value but not a heavy weave,"These socks are OK, stay up without dropping into shoe. They are a little less robust than other, more expensive low-cut socks. For the price, seems like a pretty good deal.",,,t,2025-08-09T00:00:00Z,2026-08-11T01:59:17Z,size=7-9; color=7white,Canada,good value; value,,0;3,unsup_v1,v1
amazon,A3UITLIH0G45Q9,B0D3X3Q27Z,B0D3X3Q27Z,B0D3X3Q27Z,"CLOSEMATE Mens Athletic Crew Socks Moisture Wicking Cushioned 6 Pairs | Breathable cotton socks with soft cushioning for running, hiking, boots & outdoor sports",https://www.amazon.com/dp/B0CJ2RJ5CC,REEMYKQRUR50,review,Maribo,Calzini sportivi,"Sono come mi aspettavo, comodi e il colore grigio della parte sotto li rende più carini",,,t,2026-03-28T00:00:00Z,2026-08-11T01:44:34Z,size=6-9; color=6 White Grey,Italy,,,,unsup_v1,v1
